year,fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,int_volume,total_sales
2036,hybrid,truck,28.512,10.4,667,53.69,5,7.63643136524492,1.3,437,0,1.5,131,122.955521344654
2036,phev,car,41.421,6.5,596,38.58,487,5.4,26.8,275.31,7500,7.5,96,730.449716593687
2036,phev,suv,27.706,5.9,763,37.99,487,5.6,26.8,275.31,7500,7.5,175,18174.2076601218
2036,phev,truck,31.303,7.6,829,39.21,315,6.7,17.3,275.31,7500,7.5,126,331.759276318524
2037,conv,car,24.76,8.1,606,35.09,5,11.6842405243659,0,437,0,0,116,57042.2153082387
2037,conv,suv,33.825,7.2,511,25.41,5,16.1353797717434,0,437,0,0,173,42982.7694167898
2037,conv,truck,35.034,7.1,546,21.83,5,18.7814933577645,0,437,0,0,126,5966.34572104774
2037,conv,van,22.95,10.3,480,31.63,5,12.9623774897249,0,437,0,0,286,1203.29053486974
2037,ev,car,27.923,4.1,353,153.895,604,3.2,77.3,196.65,7500,0,114,83342.4618988467
2037,ev,suv,37.832,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,100517.665746698
2037,ev,truck,35.57,5.3,272,76.45,937,6.4,119.9,196.65,7500,0,112,1545.07248724682
2037,ev,van,31.14,5.9,309,97.503,834,5,106.8,196.65,7500,0,256,322.951458093321
2037,hybrid,car,33.404,9.2,725,51.59,5,7.94727660399302,1.4,437,0,1.5,111,3768.79760846641
2037,hybrid,suv,37.869,8.9,737,47.85,5,8.56844305120167,1.6,437,0,1.5,105,2097.41011493926
2037,hybrid,truck,28.488,10.4,667,53.86,5,7.61232825844783,1.3,437,0,1.5,131,116.936344926825
2037,phev,car,41.326,6.5,596,38.71,487,5.4,26.8,275.31,7500,7.5,96,684.964081819445
2037,phev,suv,27.611,5.9,763,38.11,487,5.6,26.8,275.31,7500,7.5,175,17363.5963030423
2037,phev,truck,31.228,7.6,829,39.34,315,6.7,17.3,275.31,7500,7.5,126,316.971174328933
2038,conv,car,24.76,8.1,606,35.21,5,11.6444191990912,0,437,0,0,116,54249.9059097584
2038,conv,suv,33.825,7.2,511,25.5,5,16.078431372549,0,437,0,0,173,40458.8074833447
2038,conv,truck,35.034,7.1,546,21.91,5,18.7129164764948,0,437,0,0,126,5694.9675307891
2038,conv,van,22.95,10.3,480,31.74,5,12.9174543163201,0,437,0,0,286,1147.90475145859
2038,ev,car,27.525,4.2,345,154.402,588,3.2,75.3,196.65,7500,0,115,88161.6797162394
2038,ev,suv,37.612,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,103723.880897338
2038,ev,truck,35.309,5.3,272,76.45,937,6.4,119.9,196.65,7500,0,112,1504.80001994218
2038,ev,van,30.903,5.9,309,97.503,834,5,106.8,196.65,7500,0,256,313.541295367077
2038,hybrid,car,33.378,9.2,725,51.76,5,7.92117465224111,1.4,437,0,1.5,111,3411.13776915894
2038,hybrid,suv,37.842,8.9,737,48,5,8.54166666666667,1.6,437,0,1.5,105,2007.81196518864
2038,hybrid,truck,28.465,10.4,667,54.03,5,7.58837682768832,1.3,437,0,1.5,131,111.663575013581
2038,phev,car,41.231,6.5,596,38.83,487,5.4,26.8,275.31,7500,7.5,96,608.386436258084
2038,phev,suv,27.516,5.9,763,38.23,487,5.6,26.8,275.31,7500,7.5,175,16657.6785002995
2038,phev,truck,31.152,7.6,829,39.47,315,6.7,17.3,275.31,7500,7.5,126,304.064645468509
2039,conv,car,24.76,8.1,606,35.34,5,11.601584606678,0,437,0,0,116,50809.1675192328
2039,conv,suv,33.825,7.2,511,25.59,5,16.021883548261,0,437,0,0,173,37715.172099877
2039,conv,truck,35.034,7.1,546,21.99,5,18.6448385629832,0,437,0,0,126,5455.07734800464
2039,conv,van,22.95,10.3,480,31.85,5,12.87284144427,0,437,0,0,286,900.990385229497
2039,ev,car,27.392,4.2,347,154.477,591,3.2,75.7,196.65,7500,0,115,92487.2779910861
2039,ev,suv,37.391,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,106583.231758541
2039,ev,truck,35.048,5.3,272,76.45,937,6.4,119.9,196.65,7500,0,112,1463.22808803867
2039,ev,van,30.666,5.9,309,97.503,834,5,106.8,196.65,7500,0,256,303.810270283844
2039,hybrid,car,33.352,9.2,725,51.92,5,7.89676425269646,1.4,437,0,1.5,111,3410.0914112858
2039,hybrid,suv,37.815,8.9,737,48.15,5,8.51505711318795,1.6,437,0,1.5,105,1920.31942986071
2039,hybrid,truck,28.441,10.4,667,54.2,5,7.56457564575646,1.3,437,0,1.5,131,106.468179149
2039,phev,car,41.136,6.5,596,38.95,487,5.4,26.8,275.31,7500,7.5,96,706.572549319581
2039,phev,suv,27.421,5.9,763,38.35,487,5.6,26.8,275.31,7500,7.5,175,15933.9447348573
2039,phev,truck,31.077,7.6,829,39.6,315,6.7,17.3,275.31,7500,7.5,126,291.205506121998
2040,conv,car,24.76,8.1,606,35.46,5,11.5623237450649,0,437,0,0,116,48324.1859329846
2040,conv,suv,33.825,7.2,511,25.68,5,15.9657320872274,0,437,0,0,173,35123.101038593
2040,conv,truck,35.034,7.1,546,22.07,5,18.5772541912098,0,437,0,0,126,5209.55622726788
2040,conv,van,22.95,10.3,480,31.97,5,12.8245229903034,0,437,0,0,286,859.66748788186
2040,ev,car,27.213,4.2,347,154.477,591,3.2,75.7,196.65,7500,0,115,96305.8778558737
2040,ev,suv,37.17,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,109325.622658668
2040,ev,truck,34.787,5.3,272,76.45,937,6.4,119.9,196.65,7500,0,112,1423.1849844947
2040,ev,van,30.429,5.9,309,97.503,834,5,106.8,196.65,7500,0,256,294.553717313642
2040,hybrid,car,33.325,9.2,725,52.08,5,7.87250384024578,1.4,437,0,1.5,111,3198.88278794891
2040,hybrid,suv,43.127,7.6,953,47.41,5,8.64796456443788,1.4,437,0,1.5,181,1615.95725325136
2040,hybrid,truck,28.417,10.4,667,54.37,5,7.54092330329226,1.3,437,0,1.5,131,101.569007108161
2040,phev,car,27.707,6.4,586,38.13,487,5.4,26.8,275.31,7500,7.5,96,615.621083057344
2040,phev,suv,27.326,5.9,763,38.48,487,5.6,26.8,275.31,7500,7.5,175,15268.2763396942
2040,phev,truck,31.001,7.6,829,39.74,315,6.7,17.3,275.31,7500,7.5,126,279.034048808481
2041,conv,car,24.76,8.1,606,35.59,5,11.5200899128969,0,437,0,0,116,45949.1885929335
2041,conv,suv,34.97,7,572,25.2,5,16.2698412698413,0,437,0,0,176,33403.3023615028
2041,conv,truck,35.034,7.1,546,22.14,5,18.5185185185185,0,437,0,0,126,5038.79522356396
2041,conv,van,22.95,10.3,480,32.08,5,12.7805486284289,0,437,0,0,286,830.944588836026
2041,ev,car,27.119,4.2,347,154.477,591,3.2,75.7,196.65,7500,0,115,100121.016939713
2041,ev,suv,37.054,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,112108.306535526
2041,ev,truck,38.084,5.8,252,70.829,937,6.9,119.9,196.65,7500,0,136,1501.21476032271
2041,ev,van,30.305,5.9,309,97.503,834,5,106.8,196.65,7500,0,256,286.890253103142
2041,hybrid,car,33.31,9.2,725,52.25,5,7.84688995215311,1.4,437,0,1.5,111,3028.34864774012
2041,hybrid,suv,43.11,7.6,953,47.56,5,8.62068965517241,1.4,437,0,1.5,181,1511.57888041
2041,hybrid,truck,28.404,10.4,667,54.54,5,7.51741840850752,1.3,437,0,1.5,131,98.0574963990468
2041,phev,car,27.656,6.4,586,38.24,487,5.4,26.8,275.31,7500,7.5,96,596.462145692628
2041,phev,suv,27.275,5.9,763,38.6,487,5.6,26.8,275.31,7500,7.5,175,14775.2888902536
2041,phev,truck,30.96,7.6,829,39.87,315,6.7,17.3,275.31,7500,7.5,126,270.106999565503
2042,conv,car,24.76,8.1,606,35.71,5,11.4813777653318,0,437,0,0,116,44499.6433782856
2042,conv,suv,34.97,7,572,25.29,5,16.2119414788454,0,437,0,0,176,31157.5129710422
2042,conv,truck,35.034,7.1,546,22.22,5,18.4518451845185,0,437,0,0,126,4613.82314839981
2042,conv,van,22.95,10.3,480,32.19,5,12.7368748058403,0,437,0,0,286,804.921831289056
2042,ev,car,27.024,4.2,347,154.477,591,3.2,75.7,196.65,7500,0,115,103406.001428089
2042,ev,suv,36.938,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,115857.856736244
2042,ev,truck,34.514,5.3,272,76.45,937,6.4,119.9,196.65,7500,0,112,1585.56627738765
2042,ev,van,30.181,5.9,309,97.503,834,5,106.8,196.65,7500,0,256,279.520584821267
2042,hybrid,car,33.295,9.2,725,52.41,5,7.82293455447434,1.4,437,0,1.5,111,2928.04532305032
2042,hybrid,suv,43.093,7.6,953,47.71,5,8.593586250262,1.4,437,0,1.5,181,1463.94768968904
2042,hybrid,truck,28.39,10.4,667,54.71,5,7.49405958691281,1.3,437,0,1.5,131,94.727390441375
2042,phev,car,27.605,6.4,586,38.36,487,5.4,26.8,275.31,7500,7.5,96,521.810127742033
2042,phev,suv,27.225,5.9,763,38.72,487,5.6,26.8,275.31,7500,7.5,175,14305.2723570188
2042,phev,truck,30.919,7.6,829,40,315,6.7,17.3,275.31,7500,7.5,126,261.589683510107
2043,conv,car,24.76,8.1,606,35.84,5,11.4397321428571,0,437,0,0,116,42213.2988093749
2043,conv,suv,34.97,7,572,25.38,5,16.1544523246651,0,437,0,0,176,29253.8437514817
2043,conv,truck,35.034,7.1,546,22.3,5,18.3856502242152,0,437,0,0,126,3807.55985468225
2043,conv,van,22.95,10.3,480,32.31,5,12.6895697926339,0,437,0,0,286,771.807839828769
2043,ev,car,27.002,4.2,350,154.385,597,3.2,76.4,196.65,7500,0,115,105680.529611311
2043,ev,suv,36.823,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,118138.857367543
2043,ev,truck,37.812,5.8,252,70.829,937,6.9,119.9,196.65,7500,0,136,1677.63432469089
2043,ev,van,30.056,5.9,309,97.503,834,5,106.8,196.65,7500,0,256,270.274170585122
2043,hybrid,car,33.28,9.2,725,52.57,5,7.79912497622218,1.4,437,0,1.5,111,2697.95028329028
2043,hybrid,suv,37.742,8.9,737,48.76,5,8.40853158326497,1.6,437,0,1.5,105,1671.99096799449
2043,hybrid,truck,28.376,10.4,667,54.88,5,7.47084548104956,1.3,437,0,1.5,131,90.7892409090937
2043,phev,car,27.554,6.4,586,38.47,487,5.4,26.8,275.31,7500,7.5,96,494.203426850016
2043,phev,suv,27.174,5.9,763,38.84,487,5.6,26.8,275.31,7500,7.5,175,14081.6392641703
2043,phev,truck,30.879,7.6,829,40.13,315,6.7,17.3,275.31,7500,7.5,126,251.397589051821
2044,conv,car,24.76,8.1,606,35.96,5,11.4015572858732,0,437,0,0,116,40830.3130015917
2044,conv,suv,34.97,7,572,25.47,5,16.0973694542599,0,437,0,0,176,27909.9011038415
2044,conv,truck,35.034,7.1,546,22.38,5,18.3199285075961,0,437,0,0,126,3396.8310634141
2044,conv,van,22.95,10.3,480,32.42,5,12.6465144972239,0,437,0,0,286,746.261368544058
2044,ev,car,26.907,4.2,350,154.385,597,3.1,76.4,196.65,7500,0,115,108852.121657037
2044,ev,suv,36.707,4.4,374,128.61,766,3.8,98,196.65,7500,0,160,120201.717968826
2044,ev,truck,34.241,5.3,272,76.45,937,6.3,119.9,196.65,7500,0,112,1561.87999819714
2044,ev,van,29.932,5.9,309,97.503,834,5,106.8,196.65,7500,0,256,263.482909782712
2044,hybrid,car,31.444,8.8,805,47.62,5,8.60982780344393,0.5,437,0,1.5,111,2479.52647056862
2044,hybrid,suv,37.727,8.9,737,48.91,5,8.38274381517072,1.6,437,0,1.5,105,1550.92192953927
2044,hybrid,truck,28.363,10.4,667,55.05,5,7.44777475022707,1.3,437,0,1.5,131,87.7337873419675
2044,phev,car,27.503,6.4,586,38.59,487,5.3,26.8,275.31,7500,7.5,96,479.121307199132
2044,phev,suv,27.123,5.9,763,38.96,487,5.6,26.8,275.31,7500,7.5,175,13641.1100034349
2044,phev,truck,30.838,7.6,829,40.26,315,6.7,17.3,275.31,7500,7.5,126,243.581951474287
2045,conv,car,23.29,7.9,610,32.43,5,12.6426148627814,0,437,0,0,116,39510.1743525769
2045,conv,suv,34.97,7,572,25.56,5,16.0406885758998,0,437,0,0,176,26790.812458956
2045,conv,truck,35.034,7.1,546,22.46,5,18.2546749777382,0,437,0,0,126,3012.9399502811
2045,conv,van,22.95,10.3,480,32.53,5,12.6037503842607,0,437,0,0,286,728.054073575504
2045,ev,car,26.812,4.2,350,154.385,597,3.1,76.4,196.65,7500,0,115,112544.219493538
2045,ev,suv,36.591,4.2,377,129.642,766,3.7,98,196.65,7500,0,160,123295.301508972
2045,ev,truck,34.105,5.3,272,76.45,937,6.3,119.9,196.65,7500,0,112,1536.99617998277
2045,ev,van,29.808,5.9,309,97.503,834,5,106.8,196.65,7500,0,256,258.662217688161
2045,hybrid,car,31.434,8.8,805,47.77,5,8.58279254762403,0.5,437,0,1.5,111,2403.89538319917
2045,hybrid,suv,37.711,8.9,737,49.06,5,8.35711373827966,1.6,437,0,1.5,105,1450.8380380747
2045,hybrid,truck,28.349,10.4,667,55.22,5,7.4248460702644,1.3,437,0,1.5,131,85.4074770801344
2045,phev,car,40.787,6.5,596,39.67,487,5.4,26.8,275.31,7500,7.5,96,209.117930435866
2045,phev,suv,27.072,5.9,763,39.08,487,5.6,26.8,275.31,7500,7.5,175,13308.8470219087
2045,phev,truck,30.797,7.6,829,40.39,315,6.7,17.3,275.31,7500,7.5,126,237.710542522
2046,conv,car,24.76,8.1,606,36.22,5,11.31971286582,0,437,0,0,116,38314.5785757021
2046,conv,suv,34.97,7,572,25.65,5,15.9844054580897,0,437,0,0,176,24859.9156221881
2046,conv,truck,35.034,7.1,546,22.53,5,18.1979582778518,0,437,0,0,126,2920.8860134006
2046,conv,van,22.95,10.3,480,32.65,5,12.5574272588055,0,437,0,0,286,705.866211009157
2046,ev,car,26.717,4.2,350,154.385,597,3.1,76.4,196.65,7500,0,115,115449.697362017
2046,ev,suv,36.475,4.2,377,129.642,766,3.7,98,196.65,7500,0,160,125791.191438154
2046,ev,truck,33.969,5.3,272,76.45,937,6.3,119.9,196.65,7500,0,112,1504.68894767839
2046,ev,van,29.684,5.9,309,97.503,834,5,106.8,196.65,7500,0,256,252.680601148151
2046,hybrid,car,31.425,8.8,805,47.91,5,8.55771237737424,0.5,437,0,1.5,111,2329.71786155406
2046,hybrid,suv,37.696,8.9,737,49.21,5,8.33163991058728,1.6,437,0,1.5,105,1407.36794542476
2046,hybrid,truck,28.335,10.4,667,55.39,5,7.40205813323705,1.3,437,0,1.5,131,82.7255403391556
2046,phev,car,40.736,6.5,596,39.79,487,5.4,26.8,275.31,7500,7.5,96,176.628837526603
2046,phev,suv,27.021,5.9,763,39.2,487,5.6,26.8,275.31,7500,7.5,175,12921.1513542064
2046,phev,truck,30.756,7.6,829,40.52,315,6.7,17.3,275.31,7500,7.5,126,230.81757686805
2047,conv,car,23.29,7.9,610,32.66,5,12.5535823637477,0,437,0,0,116,36835.9459988285
2047,conv,suv,34.97,7,572,25.74,5,15.9285159285159,0,437,0,0,176,23575.2311664156
2047,conv,truck,35.034,7.1,546,22.61,5,18.1335692171606,0,437,0,0,126,2835.53324527446
2047,conv,van,22.95,10.3,480,32.76,5,12.5152625152625,0,437,0,0,286,684.893554944559
2047,ev,car,26.622,4.2,350,154.385,597,3.1,76.4,196.65,7500,0,115,117853.329258348
2047,ev,suv,36.359,4.2,377,129.642,766,3.7,98,196.65,7500,0,160,127608.280202097
2047,ev,truck,33.832,5.3,272,76.45,937,6.3,119.9,196.65,7500,0,112,1682.463420208
2047,ev,van,29.56,5.9,309,97.503,834,4.9,106.8,196.65,7500,0,256,246.679900822403
2047,hybrid,car,31.416,8.8,805,48.06,5,8.53100291302538,0.5,437,0,1.5,111,2218.47147395062
2047,hybrid,suv,37.68,8.9,737,49.36,5,8.3063209076175,1.6,437,0,1.5,105,1364.6248267069
2047,hybrid,truck,28.322,10.4,667,55.56,5,7.37940964722822,1.3,437,0,1.5,131,80.089692537979
2047,phev,car,40.685,6.5,596,39.91,487,5.4,26.8,275.31,7500,7.5,96,171.603620901332
2047,phev,suv,26.97,5.9,763,39.32,487,5.6,26.8,275.31,7500,7.5,175,12537.7789530134
2047,phev,truck,30.715,7.6,829,40.65,315,6.7,17.3,275.31,7500,7.5,126,224.004379237831
2048,conv,car,23.29,7.9,610,32.77,5,12.5114433933476,0,437,0,0,116,35724.6734265583
2048,conv,suv,34.97,7,572,25.83,5,15.8730158730159,0,437,0,0,176,22309.4865393004
2048,conv,truck,35.034,7.1,546,22.69,5,18.0696342000881,0,437,0,0,126,2759.28441141061
2048,conv,van,22.95,10.3,480,32.87,5,12.4733799817463,0,437,0,0,286,665.487498348043
2048,ev,car,26.527,4.2,350,154.385,597,3.1,76.4,196.65,7500,0,115,120598.441434284
2048,ev,suv,36.298,4,381,130.22,770,3.7,98.6,196.65,7500,0,160,129223.06617134
2048,ev,truck,33.696,5.3,272,76.45,937,6.3,119.9,196.65,7500,0,112,1645.49590606487
2048,hybrid,car,31.406,8.8,805,48.2,5,8.50622406639004,0.5,437,0,1.5,111,2148.9678955924
2048,hybrid,suv,37.665,8.9,737,49.51,5,8.28115532215714,1.6,437,0,1.5,105,1323.45591613753
2048,hybrid,truck,28.308,10.4,667,55.73,5,7.35689933608469,1.3,437,0,1.5,131,77.5395254382554
2048,phev,car,27.299,6.4,586,39.06,487,5.3,26.8,275.31,7500,7.5,96,92.0359575508259
2048,phev,suv,26.919,5.9,763,39.45,487,5.6,26.8,275.31,7500,7.5,175,12163.8808660815
2048,phev,truck,30.675,7.6,829,40.78,315,6.7,17.3,275.31,7500,7.5,126,217.374507133577
2049,conv,car,23.29,7.9,610,32.88,5,12.4695863746959,0,437,0,0,116,34096.2013342564
2049,conv,suv,34.97,7,572,25.92,5,15.8179012345679,0,437,0,0,176,21517.3730803903
2049,conv,truck,35.034,7.1,546,22.77,5,18.0061484409311,0,437,0,0,126,2551.75513785298
2049,conv,van,22.95,10.3,480,32.99,5,12.4280084874204,0,437,0,0,286,642.886851121933
2049,ev,car,26.445,4.2,350,153.982,598,3.1,76.6,196.65,7500,0,115,122059.631146601
2049,ev,suv,36.182,4,381,130.22,770,3.7,98.6,196.65,7500,0,160,129792.914162422
2049,ev,truck,33.56,5.3,272,76.45,937,6.3,119.9,196.65,7500,0,112,2032.784663485
2049,hybrid,car,31.397,8.8,805,48.35,5,8.47983453981386,0.5,437,0,1.5,111,2071.35505860047
2049,hybrid,suv,37.65,8.9,737,49.66,5,8.25614176399517,1.6,437,0,1.5,105,1277.11169827578
2049,hybrid,truck,28.294,10.4,667,55.9,5,7.3345259391771,1.3,437,0,1.5,131,74.6992525978321
2049,phev,car,27.249,6.4,586,39.17,487,5.3,26.8,275.31,7500,7.5,96,88.9059243129514
2049,phev,suv,26.868,5.9,763,39.57,487,5.6,26.8,275.31,7500,7.5,175,11744.0394273782
2049,phev,truck,30.634,7.6,829,40.91,315,6.7,17.3,275.31,7500,7.5,126,209.913910148689
2050,conv,car,23.29,7.9,610,33,5,12.4242424242424,0,437,0,0,116,32741.2059347479
2050,conv,suv,34.97,7,572,26,5,15.7692307692308,0,437,0,0,176,20709.9353448208
2050,conv,truck,35.034,7.1,546,22.85,5,17.9431072210066,0,437,0,0,126,2412.99702024851
2050,conv,van,22.95,10.3,480,33.1,5,12.3867069486405,0,437,0,0,286,619.884013210765
2050,ev,car,26.336,4.2,350,154.385,597,3.1,76.4,196.65,7500,0,115,123291.14613619
2050,ev,suv,36.253,4.1,387,129.641,786,3.7,100.6,196.65,7500,0,159,130410.84269841
2050,ev,truck,33.423,5.3,272,76.45,937,6.3,119.9,196.65,7500,0,112,1974.2305184969
2050,hybrid,car,31.387,8.8,805,48.49,5,8.45535161889049,0.5,437,0,1.5,111,1941.30840399946
2050,hybrid,suv,37.634,8.9,737,49.81,5,8.23127885966673,1.6,437,0,1.5,105,1229.76381022575
2050,hybrid,truck,28.281,10.4,667,56.07,5,7.31228821116462,1.3,437,0,1.5,131,71.811820942608
2050,phev,suv,26.817,5.9,763,39.69,487,5.5,26.8,275.31,7500,7.5,175,11315.4958528096
2050,phev,truck,30.593,7.6,829,41.04,315,6.7,17.3,275.31,7500,7.5,126,202.291017034097
