year,fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,sales
2035,cng,car,40.212,7.9,415,34.12,5,4.3,0,437,0,0,165.870521892072
2035,cng,car,59.221,9.1,371,30.54,5,4.8,0,437,0,0,37.7118874764044
2035,cng,car,111.437,9,401,33.04,5,4.4,0,437,0,0,8.47088918594666
2035,cng,car,35.727,7.9,428,38.17,5,3.8,0,437,0,0,161.387697044748
2035,cng,car,46.4,8.4,402,33.12,5,4.4,0,437,0,0,80.1225585975306
2035,cng,car,48.198,7,361,29.76,5,4.9,0,437,0,0,106.125361820884
2035,cng,suv,51.545,10.1,347,28.62,5,5.1,0,437,0,0,58.4368722908346
2035,cng,car,60.469,8.8,406,33.46,5,4.4,0,437,0,0,34.7199501538038
2036,cng,car,88.39,9.4,386,31.83,5,4.6,0,437,0,0,17.7074901748424
2036,cng,car,50.75,8.3,407,33.56,5,4.3,0,437,0,0,40.1538670314375
2036,cng,car,40.198,7.9,415,34.24,5,4.3,0,437,0,0,161.458088569892
2036,cng,car,59.206,9.1,371,30.64,5,4.8,0,437,0,0,36.7286996117548
2036,cng,car,111.422,9,401,33.15,5,4.4,0,437,0,0,8.23620248584255
2036,cng,car,35.714,7.9,428,38.3,5,3.8,0,437,0,0,157.073088228744
2036,cng,car,46.386,8.4,402,33.23,5,4.4,0,437,0,0,78.0121326174851
2036,cng,car,48.183,7,361,29.86,5,4.9,0,437,0,0,103.410394535808
2036,cng,suv,51.531,10.1,347,28.72,5,5.1,0,437,0,0,56.9509142755464
2036,cng,car,60.455,8.8,406,33.57,5,4.3,0,437,0,0,33.7891192619215
2037,cng,car,50.735,8.3,407,33.68,5,4.3,0,437,0,0,39.2548271501265
2037,cng,car,40.183,7.9,415,34.35,5,4.2,0,437,0,0,157.783686793211
2037,cng,car,59.191,9.1,371,30.75,5,4.7,0,437,0,0,35.9031074008313
2037,cng,car,111.407,9,401,33.26,5,4.4,0,437,0,0,8.0347879732663
2037,cng,car,35.7,7.9,428,38.43,5,3.8,0,437,0,0,153.48660261319
2037,cng,car,46.371,8.4,402,33.34,5,4.4,0,437,0,0,76.2515143343237
2037,cng,car,48.168,7,361,29.96,5,4.9,0,437,0,0,101.151322098658
2037,cng,suv,51.516,10.1,347,28.81,5,5.1,0,437,0,0,55.7129257846668
2037,cng,car,60.44,8.8,406,33.68,5,4.3,0,437,0,0,33.0044301789273
2038,cng,car,111.393,9,401,33.37,5,4.3,0,437,0,0,7.86894827474877
2038,cng,car,35.687,7.9,428,38.55,5,3.8,0,437,0,0,150.426255093511
2038,cng,car,46.356,8.4,402,33.46,5,4.3,0,437,0,0,74.7617051297145
2038,cng,car,48.154,7,361,30.06,5,4.8,0,437,0,0,99.2521037287558
2038,cng,suv,51.501,10.1,347,28.91,5,5,0,437,0,0,54.6764367206872
2038,cng,car,60.425,8.8,406,33.79,5,4.3,0,437,0,0,32.346498611155
2039,cng,car,111.378,9,401,33.48,5,4.3,0,437,0,0,7.72371117544134
2039,cng,car,35.673,7.9,428,38.68,5,3.7,0,437,0,0,146.905730330772
2039,cng,car,46.342,8.4,402,33.57,5,4.3,0,437,0,0,73.1195345930597
2039,cng,car,48.139,7,361,30.16,5,4.8,0,437,0,0,97.1673358885031
2039,cng,suv,51.487,10.1,347,29,5,5,0,437,0,0,53.5589682533545
2039,cng,car,60.411,8.8,406,33.9,5,4.3,0,437,0,0,31.6777415853388
2039,cng,suv,74.424,9.5,299,24.96,5,5.8,0,437,0,0,14.4980967606705
2039,cng,car,212.669,8.6,416,34.77,5,4.2,0,437,0,0,0.639688982143387
2040,cng,car,111.363,9,401,33.59,5,4.3,0,437,0,0,7.56406469326228
2040,cng,car,35.66,7.9,428,38.81,5,3.7,0,437,0,0,143.661012472018
2040,cng,car,46.327,8.4,402,33.68,5,4.3,0,437,0,0,71.5622881954116
2040,cng,car,48.124,7,361,30.26,5,4.8,0,437,0,0,95.1784784221504
2040,cng,suv,51.472,10.1,347,29.1,5,4.9,0,437,0,0,52.4798143368324
2040,cng,car,60.396,8.8,406,34.01,5,4.2,0,437,0,0,31.0107431248283
2040,cng,suv,74.409,9.5,299,25.05,5,5.7,0,437,0,0,14.2326273969904
2040,cng,car,212.654,8.6,416,34.89,5,4.1,0,437,0,0,0.627102630762765
2041,cng,car,111.349,9,401,33.7,5,4.3,0,437,0,0,7.4720241569592
2041,cng,car,35.646,7.9,428,38.94,5,3.7,0,437,0,0,141.549918368553
2041,cng,car,46.312,8.4,402,33.79,5,4.2,0,437,0,0,70.5830659112431
2041,cng,car,48.11,7,361,30.36,5,4.7,0,437,0,0,93.9600433001351
2041,cng,suv,51.457,10.1,347,29.2,5,4.9,0,437,0,0,51.8292468489725
2041,cng,car,60.381,8.8,406,34.13,5,4.2,0,437,0,0,30.6042599474594
2041,cng,suv,74.395,9.5,299,25.13,5,5.7,0,437,0,0,14.0896981791449
2041,cng,car,212.64,8.6,416,35,5,4.1,0,437,0,0,0.620106353011756
2042,cng,car,48.095,7,361,30.46,5,4.7,0,437,0,0,92.7223377697742
2042,cng,suv,51.443,10.1,347,29.29,5,4.9,0,437,0,0,51.1675298714472
2042,cng,car,60.367,8.8,406,34.24,5,4.2,0,437,0,0,30.1930689554871
2042,cng,suv,74.38,9.5,299,25.21,5,5.7,0,437,0,0,13.9437584808284
2042,cng,car,212.625,8.6,416,35.12,5,4.1,0,437,0,0,0.613054092048135
2043,cng,car,48.08,7,361,30.56,5,4.7,0,437,0,0,91.2463783369621
2043,cng,suv,51.428,10.1,347,29.39,5,4.9,0,437,0,0,50.3653921020514
2043,cng,car,60.352,8.8,406,34.35,5,4.2,0,437,0,0,29.6863434233174
2043,cng,suv,74.365,9.5,299,25.29,5,5.7,0,437,0,0,13.7438985086083
2043,cng,car,212.61,8.6,416,35.23,5,4.1,0,437,0,0,0.603228485368191
2043,cng,suv,87.675,7.2,306,25.89,5,5.5,0,437,0,0,12.5348791777351
2043,cng,truck,39.047,9.6,400,33.84,5,4.2,0,437,0,0,100.064769133945
2044,cng,car,48.066,7,361,30.66,5,4.7,0,437,0,0,89.9258511432292
2044,cng,suv,51.413,10.1,347,29.49,5,4.8,0,437,0,0,49.6438427236947
2044,cng,car,60.337,8.8,406,34.46,5,4.1,0,437,0,0,29.2199717371085
2044,cng,suv,74.351,9.5,299,25.37,5,5.6,0,437,0,0,13.5567654046174
2044,cng,car,212.596,8.6,416,35.35,5,4,0,437,0,0,0.593721845098984
2044,cng,suv,87.661,7.2,306,25.98,5,5.5,0,437,0,0,12.3582604985291
2044,cng,truck,39.032,9.6,400,33.95,5,4.2,0,437,0,0,98.5201839524851
2045,cng,car,48.051,7,361,30.76,5,4.6,0,437,0,0,89.0717466370631
2045,cng,suv,51.399,10.1,347,29.58,5,4.8,0,437,0,0,49.174268382418
2045,cng,car,60.323,8.8,406,34.58,5,4.1,0,437,0,0,28.8949812242479
2045,cng,suv,74.336,9.5,299,25.46,5,5.6,0,437,0,0,13.4287739881713
2045,cng,car,212.581,8.6,416,35.46,5,4,0,437,0,0,0.586582683743354
2045,cng,suv,87.646,7.2,306,26.06,5,5.5,0,437,0,0,12.2328441230013
2045,cng,truck,39.017,9.6,400,34.06,5,4.2,0,437,0,0,97.5150919923839
2046,cng,car,48.036,7,361,30.86,5,4.6,0,437,0,0,87.7593748028153
2046,cng,suv,74.321,9.5,299,25.54,5,5.6,0,437,0,0,13.2427544571654
2046,cng,car,212.566,8.6,416,35.58,5,4,0,437,0,0,0.577214856193481
2046,cng,suv,87.631,7.2,306,26.14,5,5.5,0,437,0,0,12.0576793384458
2046,cng,truck,39.003,9.6,400,34.17,5,4.2,0,437,0,0,95.9842337069125
2047,cng,suv,74.307,9.5,299,25.62,5,5.6,0,437,0,0,13.1461681230382
2047,cng,car,212.552,8.6,416,35.69,5,4,0,437,0,0,0.572799877644218
2047,cng,suv,87.617,7.2,306,26.23,5,5.5,0,437,0,0,11.9753796505634
2047,cng,truck,38.988,9.6,400,34.28,5,4.2,0,437,0,0,94.7089259162388
2047,cng,car,48.442,9.2,372,31.87,5,4.5,0,437,0,0,47.5290996360725
