year,fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,sales
2026,conv,car,52.342,7.4,651,23.42,5,17.5064047822374,0,437,0,0,77.8450253517171
2026,conv,car,52.775,7.3,591,26.12,5,15.6967840735069,0,437,0,0,8.41997841482082
2026,conv,car,33.759,7.3,672,26.64,5,15.3903903903904,0,437,0,0,139.540141055229
2026,conv,car,18.957,7.6,682,30.11,5,13.6167386250415,0,437,0,0,1299.56745525164
2026,conv,car,18.979,7.6,757,30.03,5,13.6530136530137,0,437,0,0,1289.91519553249
2026,conv,car,18.957,7.6,682,30.11,5,13.6167386250415,0,437,0,0,1299.56745525164
2026,conv,suv,26.055,8.7,742,26.67,5,15.3730783652044,0,437,0,0,756.454432726582
2026,conv,car,18.957,7.6,682,30.11,5,13.6167386250415,0,437,0,0,1299.56745525164
2026,conv,suv,35.826,7.9,708,25.47,5,16.0973694542599,0,437,0,0,424.039276119341
2026,conv,suv,44.779,7.5,570,20.51,5,19.9902486591906,0,437,0,0,482.340515822023
2026,conv,suv,28.272,7.2,706,31.17,5,13.153673403914,0,437,0,0,695.552240455793
2026,conv,suv,43.057,7.6,612,21.99,5,18.6448385629832,0,437,0,0,659.603322350822
2026,conv,car,95.076,6.7,692,24.89,5,16.4724789071916,0,437,0,0,53.0527905208285
2026,conv,car,81.854,6.8,623,22.42,5,18.2872435325602,0,437,0,0,61.118028050614
2026,conv,car,33.711,6.9,708,25.47,5,16.0973694542599,0,437,0,0,366.534157526983
2026,conv,car,18.957,7.6,682,30.11,5,13.6167386250415,0,437,0,0,1299.56745525164
2026,conv,car,18.957,7.6,682,30.11,5,13.6167386250415,0,437,0,0,1299.56745525164
2026,conv,car,18.957,7.6,682,30.11,5,13.6167386250415,0,437,0,0,1299.56745525164
2026,conv,suv,27.639,8.9,675,24.27,5,16.8932838895756,0,437,0,0,731.462975745952
2026,conv,car,18.979,7.6,757,30.03,5,13.6530136530137,0,437,0,0,1289.91519553249
2026,conv,suv,31.788,8.7,701,25.21,5,16.2633875446251,0,437,0,0,371.964263405974
2026,conv,suv,33.381,7.1,580,22.98,5,17.8416013925152,0,437,0,0,424.142700253665
2026,conv,truck,30.786,8.1,542,19.49,5,21.0364289379169,0,437,0,0,668.736049462094
2026,conv,suv,43.807,7.3,596,21.44,5,19.1231343283582,0,437,0,0,682.131820193245
2026,conv,car,86.586,6.7,641,23.04,5,17.7951388888889,0,437,0,0,50.2630644885963
2026,conv,car,80.829,7.8,676,24.32,5,16.8585526315789,0,437,0,0,39.416135206752
2026,conv,suv,42.934,8.6,505,20.04,5,20.4590818363273,0,437,0,0,374.671779535597
2026,conv,car,18.957,7.6,682,30.11,5,13.6167386250415,0,437,0,0,1299.56745525164
2026,conv,car,18.957,7.6,682,30.11,5,13.6167386250415,0,437,0,0,1299.56745525164
2026,conv,car,18.979,7.6,757,30.03,5,13.6530136530137,0,437,0,0,1289.91519553249
2026,conv,truck,30.404,8.3,529,20.99,5,19.5331110052406,0,437,0,0,585.155501587069
2026,conv,car,18.957,7.6,682,30.11,5,13.6167386250415,0,437,0,0,1299.56745525164
2026,conv,suv,42.407,7.2,618,22.22,5,18.4518451845185,0,437,0,0,418.289616064589
2026,conv,suv,50.406,7.7,524,18.83,5,21.7737652681891,0,437,0,0,420.599585622365
2026,conv,suv,31.202,7.1,696,25.01,5,16.3934426229508,0,437,0,0,642.506478323655
2026,conv,car,84.197,7.5,682,24.51,5,16.7278661770706,0,437,0,0,42.268528728285
2026,conv,suv,82.002,8,535,21.21,5,19.3305044790193,0,437,0,0,50.4697989338034
2026,conv,suv,36.795,6.8,631,22.69,5,18.0696342000881,0,437,0,0,363.043956245668
2026,conv,car,14.983,8.7,755,33.37,5,12.2864848666467,0,437,0,0,1173.21096783491
2026,conv,car,18.957,7.6,684,30.22,5,13.567174056916,0,437,0,0,1304.20911405443
2026,conv,car,18.957,7.6,684,30.22,5,13.567174056916,0,437,0,0,1304.20911405443
2026,conv,suv,31.319,7.4,547,21.71,5,18.885306310456,0,437,0,0,595.480323957692
2026,conv,car,18.957,7.6,684,30.22,5,13.567174056916,0,437,0,0,1304.20911405443
2026,conv,suv,36.929,7,612,22,5,18.6363636363636,0,437,0,0,383.662664438032
2026,conv,car,33.752,6.9,713,25.67,5,15.9719516945851,0,437,0,0,319.292367726459
2026,conv,suv,32.188,7.2,640,25.4,5,16.1417322834646,0,437,0,0,615.821164239335
2026,conv,car,84.445,8,652,23.46,5,17.4765558397272,0,437,0,0,38.9576765345686
2026,conv,car,83.298,6.8,614,24.37,5,16.8239638900287,0,437,0,0,58.4248751571034
2026,conv,suv,34.829,6.8,623,22.42,5,18.2872435325602,0,437,0,0,336.1954687339
2026,conv,car,81.854,6.8,629,22.63,5,18.1175430844012,0,437,0,0,61.2866893758111
2026,conv,car,14.961,8.7,672,33.56,5,12.2169249106079,0,437,0,0,1180.9842972388
2026,conv,car,14.961,8.7,672,33.56,5,12.2169249106079,0,437,0,0,1180.9842972388
2026,conv,car,18.957,7.6,686,30.33,5,13.5179690075833,0,437,0,0,1308.6872998882
2026,conv,car,29.22,7,669,26.56,5,15.4367469879518,0,437,0,0,508.70185599517
2026,conv,car,18.957,7.6,686,30.33,5,13.5179690075833,0,437,0,0,1308.6872998882
2026,conv,suv,45.056,9.2,567,20.43,5,20.0685266764562,0,437,0,0,309.058916499391
2026,conv,car,32.4,7.3,655,28.98,5,14.1476880607315,0,437,0,0,271.851935939552
2026,conv,suv,27.536,8.4,691,24.88,5,16.4790996784566,0,437,0,0,523.7630962889
2026,conv,car,82.65,7,628,22.59,5,18.149623727313,0,437,0,0,46.3791544910149
2026,conv,suv,112.694,7.4,521,18.76,5,21.8550106609808,0,437,0,0,39.9645589606315
2026,conv,suv,33.714,8.1,712,28.25,5,14.5132743362832,0,437,0,0,289.420829043349
2027,conv,suv,43.46,6.9,535,23.86,5,17.1835708298407,0,437,0,0,213.74533345857
2027,conv,suv,45.46,6.9,508,22.65,5,18.1015452538631,0,437,0,0,244.094456624117
2027,conv,car,35.99,6.9,460,24.97,5,16.4197036443733,0,437,0,0,247.944675599587
2027,conv,suv,37.39,6.9,441,23.92,5,17.1404682274247,0,437,0,0,258.03488161822
2027,conv,car,49.345,6.9,516,23.24,5,17.6419965576592,0,437,0,0,104.642790813916
2027,conv,car,31.89,7.6,589,29.77,5,13.7722539469264,0,437,0,0,235.730524750357
2027,conv,car,36.115,6.8,526,26.56,5,15.4367469879518,0,437,0,0,194.082140640771
2027,conv,car,42.345,6.5,499,25.21,5,16.2633875446251,0,437,0,0,133.773653317944
2027,conv,car,30.795,8.4,505,30.28,5,13.5402906208719,0,437,0,0,127.323226662451
2027,conv,car,33.495,9.4,581,41.39,5,9.90577434162841,0,437,0,0,101.408004506723
2027,conv,car,33.795,7.2,450,26.94,5,15.2190051967335,0,437,0,0,183.123340382634
2027,conv,car,36.425,7.8,480,25.92,5,15.8179012345679,0,437,0,0,107.962614918571
2027,conv,car,37.325,7.8,476,25.66,5,15.9781761496493,0,437,0,0,120.509758082982
2027,conv,car,45.725,7.5,632,27.71,5,14.7961024900758,0,437,0,0,108.373115529445
2027,conv,car,47.825,7.8,595,26.12,5,15.6967840735069,0,437,0,0,87.1613815063104
2027,conv,car,87.325,5.8,545,19.89,5,20.61337355455,0,437,0,0,60.4045005763481
2027,conv,car,115.825,5.4,490,17.88,5,22.9306487695749,0,437,0,0,57.7470200191098
2027,conv,car,82.325,6.9,575,20.98,5,19.5424213536702,0,437,0,0,49.4051889924849
2027,conv,car,43.325,7.8,466,25.16,5,16.2957074721781,0,437,0,0,105.018297437073
2027,conv,car,36.725,8,510,26.2,5,15.6488549618321,0,437,0,0,97.9672716193225
2027,conv,suv,47.925,7.9,670,31.8,5,12.8930817610063,0,437,0,0,118.654155649854
2027,conv,suv,39.825,8.1,572,25.09,5,16.3411717815863,0,437,0,0,211.081477816153
2027,conv,suv,45.825,7.3,508,22.29,5,18.3938986092418,0,437,0,0,131.889677307054
2027,conv,suv,48.625,7.9,635,20.9,5,19.6172248803828,0,437,0,0,143.669457002994
2027,conv,car,33.795,7.2,451,27.04,5,15.1627218934911,0,437,0,0,116.277559334984
2027,conv,car,83.425,5.8,461,20.21,5,20.2869866402771,0,437,0,0,64.2700935807605
2027,conv,car,87.325,5.9,490,19.63,5,20.8863983698421,0,437,0,0,55.1076514002922
2027,conv,suv,53.625,6.3,460,20.18,5,20.3171456888008,0,437,0,0,124.553159099952
2027,conv,car,33.05,7,412,26.1,5,15.7088122605364,0,437,0,0,135.693847266658
2027,conv,car,34.905,6.7,445,28.24,5,14.5184135977337,0,437,0,0,145.152384765136
2027,conv,car,33.7,8.1,550,30.22,5,13.567174056916,0,437,0,0,164.062309532867
2027,conv,car,35.7,8.3,524,28.83,5,14.2212972597988,0,437,0,0,131.383017859295
2027,conv,car,39.85,8.4,634,39.73,5,10.3196576894035,0,437,0,0,118.158853322597
2027,conv,car,41.85,8.4,628,39.33,5,10.4246122552759,0,437,0,0,104.597382520005
2027,conv,car,33.05,7,486,26.73,5,15.3385708941265,0,437,0,0,275.539928587669
2027,conv,car,34.85,6.9,481,26.47,5,15.4892330940688,0,437,0,0,185.675494056563
2027,conv,car,44.45,6.8,447,24.55,5,16.7006109979633,0,437,0,0,104.321303496243
2027,conv,car,46.45,6.2,452,24.88,5,16.4790996784566,0,437,0,0,120.660073505513
2027,conv,car,41.55,6.9,509,28,5,14.6428571428571,0,437,0,0,126.643673127384
2027,conv,car,43.25,7.1,476,26.2,5,15.6488549618321,0,437,0,0,91.4710862274303
2027,conv,car,47.05,6.8,458,25.2,5,16.2698412698413,0,437,0,0,89.4290264110382
2027,conv,car,49.05,6.2,454,24.95,5,16.4328657314629,0,437,0,0,85.2692659089144
2027,conv,car,50.7,7.2,556,26.11,5,15.7027958636538,0,437,0,0,111.343913473501
2027,conv,car,53,7.2,550,25.85,5,15.8607350096712,0,437,0,0,94.1200241430579
2027,conv,car,88.25,5.8,467,19.24,5,21.3097713097713,0,437,0,0,74.4351844906882
2027,conv,car,91.25,5.7,463,19.05,5,21.5223097112861,0,437,0,0,62.6733558179222
2027,conv,car,94.55,5.3,458,18.87,5,21.7276099629041,0,437,0,0,66.8109634750574
2027,conv,car,31.85,7.1,487,25.51,5,16.0721285770286,0,437,0,0,279.118070456123
2027,conv,car,33.55,7.1,483,25.26,5,16.2311955661124,0,437,0,0,226.883012828402
2027,conv,car,39.75,6.5,444,23.22,5,17.6571920757967,0,437,0,0,193.433640881203
2027,conv,suv,39.35,7.4,489,24,5,17.0833333333333,0,437,0,0,128.492773140495
2027,conv,suv,42.85,9.3,666,35.4,5,11.5819209039548,0,437,0,0,82.742763223249
2027,conv,suv,41.35,7.4,484,23.77,5,17.2486327303324,0,437,0,0,114.446464816648
2027,conv,suv,46.05,6.7,453,22.23,5,18.4435447593342,0,437,0,0,106.2134111496
2027,conv,suv,56.45,7.1,567,21.97,5,18.6618115612198,0,437,0,0,185.813776833795
2027,conv,suv,39.975,7.8,505,19.95,5,20.5513784461153,0,437,0,0,247.981715680803
2027,conv,suv,46.375,7.8,510,20.15,5,20.3473945409429,0,437,0,0,203.076808218309
2027,conv,car,24.99,9.3,468,29.06,5,14.1087405368204,0,437,0,0,254.905500854443
2027,conv,car,34.56,6.8,536,25.19,5,16.2763001190949,0,437,0,0,282.434405129154
2027,conv,car,41.425,6.7,500,22.28,5,18.4021543985637,0,437,0,0,153.384294730413
2027,conv,car,40.735,7.3,477,23.03,5,17.8028658271819,0,437,0,0,114.360121125267
2027,conv,car,24.305,8.3,533,29.67,5,13.8186720593192,0,437,0,0,258.001881650074
2027,conv,car,44.335,6.5,426,23.12,5,17.7335640138408,0,437,0,0,87.7307538535718
2027,conv,car,36.42,6.8,471,25.55,5,16.0469667318982,0,437,0,0,133.64931463446
2027,conv,car,34.21,7.6,517,28.08,5,14.6011396011396,0,437,0,0,133.844866587222
2027,conv,car,47.655,6,422,22.89,5,17.911751856706,0,437,0,0,91.7247919521739
2027,conv,car,38.24,6.4,466,25.3,5,16.2055335968379,0,437,0,0,137.601118693065
2027,conv,car,60.335,5.4,466,21.31,5,19.2397935241671,0,437,0,0,105.505247530895
2027,conv,car,46.34,6.8,559,25.58,5,16.0281469898358,0,437,0,0,111.21380031653
2027,conv,car,48.34,6.9,513,23.45,5,17.4840085287847,0,437,0,0,92.0143326672818
2027,conv,suv,38.6,6.9,524,21.67,5,18.920166128288,0,437,0,0,273.138918099835
2027,conv,suv,47.13,6.9,519,21.45,5,19.1142191142191,0,437,0,0,223.040631046954
2027,conv,car,45.595,8,418,19.11,5,21.45473574045,0,437,0,0,95.4731585876636
2027,conv,car,51.995,6.8,509,22.1,5,18.552036199095,0,437,0,0,103.844169135678
2027,conv,car,24.7,6.5,547,25.03,5,16.3803435876948,0,437,0,0,479.138066749058
2027,conv,car,56.5,5.3,426,19.46,5,21.0688591983556,0,437,0,0,100.73134156335
2027,conv,car,24.37,8.6,598,27.34,5,14.996342355523,0,437,0,0,224.721065690822
2027,conv,van,22.95,10.3,480,28.76,5,14.2559109874826,0,437,0,0,276.977799879691
2027,conv,car,20.92,8.9,636,35.41,5,11.5786500988421,0,437,0,0,753.308100139101
2027,conv,car,18.57,9.3,587,32.7,5,12.5382262996942,0,437,0,0,368.686367996235
2027,conv,car,26.485,9.3,736,44.34,5,9.2467298150654,0,437,0,0,263.440857965461
2027,conv,suv,29.295,6.8,475,21.93,5,18.6958504331965,0,437,0,0,265.280428251564
2027,conv,suv,27.145,9.4,543,25.11,5,16.3281561131024,0,437,0,0,599.476080676758
2027,conv,car,27.045,8.6,590,27.28,5,15.0293255131965,0,437,0,0,670.345236712843
2027,conv,car,31.11,6.8,512,24.06,5,17.0407315045719,0,437,0,0,389.525527716901
2027,conv,car,27.885,8,616,28.91,5,14.1819439640263,0,437,0,0,339.414679588884
2027,conv,car,36.265,6.8,485,24.06,5,17.0407315045719,0,437,0,0,250.252359348651
2027,conv,car,23.29,7.9,610,28.67,5,14.3006627136379,0,437,0,0,803.133727860481
2027,conv,car,27.955,6.9,554,26.01,5,15.763168012303,0,437,0,0,335.279743269037
2027,conv,truck,32.82,7.2,555,18.54,5,22.1143473570658,0,437,0,0,664.876400337347
2027,conv,truck,29.35,8.3,594,19.85,5,20.6549118387909,0,437,0,0,271.685231445815
2027,conv,truck,35.74,6.7,528,17.64,5,23.2426303854875,0,437,0,0,285.18185013005
2027,conv,truck,30.045,7.1,561,18.73,5,21.8900160170849,0,437,0,0,821.922347688564
2027,conv,truck,33.59,8.3,588,19.66,5,20.8545269582909,0,437,0,0,266.619755062179
2027,conv,truck,36.33,6.6,523,17.46,5,23.4822451317297,0,437,0,0,284.123854314177
2027,conv,car,21.37,8.5,497,35.39,5,11.5851935575021,0,437,0,0,326.360758609386
2027,conv,car,15.07,8.9,471,33.53,5,12.2278556516552,0,437,0,0,432.98274052116
2027,conv,car,48.04,5.6,427,19.73,5,20.7805372529143,0,437,0,0,198.755309250115
2027,conv,suv,48.59,7.2,662,18.55,5,22.1024258760108,0,437,0,0,223.713856585
2027,conv,suv,51.59,7.2,655,18.36,5,22.3311546840959,0,437,0,0,440.969444674254
2027,conv,suv,45.89,7.2,555,18.55,5,22.1024258760108,0,437,0,0,426.798685098256
2027,conv,suv,48.89,7.2,549,18.36,5,22.3311546840959,0,437,0,0,374.642121651839
2027,conv,suv,33.87,8,501,19.78,5,20.7280080889788,0,437,0,0,327.427198358941
2027,conv,suv,31.87,8,506,19.98,5,20.5205205205205,0,437,0,0,373.486726264677
2027,conv,car,20.995,9.8,487,30.2,5,13.5761589403974,0,437,0,0,268.325059375915
2027,conv,suv,22.495,9.8,482,29.9,5,13.7123745819398,0,437,0,0,237.137173955086
2027,conv,car,25.72,8.2,560,30.82,5,13.3030499675535,0,437,0,0,701.013141894519
2027,conv,car,29.215,6.8,478,26.28,5,15.6012176560122,0,437,0,0,346.692681954884
2027,conv,car,38.89,6.8,510,23.22,5,17.6571920757967,0,437,0,0,233.011248630697
2027,conv,car,39.415,6.1,473,21.52,5,19.0520446096654,0,437,0,0,232.276665161705
2027,conv,car,31.42,6.4,453,24.89,5,16.4724789071916,0,437,0,0,252.128151085424
2027,conv,car,43.39,6.8,478,21.74,5,18.8592456301748,0,437,0,0,146.252739975838
2027,conv,minvan,34.29,7.2,505,21.92,5,18.7043795620438,0,437,0,0,585.164923653048
2027,conv,car,27.99,6.8,501,23.52,5,17.4319727891156,0,437,0,0,254.089720362768
2027,conv,car,45.99,5.5,400,18.8,5,21.8085106382979,0,437,0,0,146.085230845397
2027,conv,car,27.995,6.8,515,24.18,5,16.9561621174524,0,437,0,0,365.540114875167
2027,conv,car,33.99,6.9,470,22.09,5,18.5604345857854,0,437,0,0,213.425413414116
2027,conv,car,20.99,8.5,497,32.69,5,12.5420617925971,0,437,0,0,378.149534914557
2027,conv,car,22.19,8,485,29.65,5,13.8279932546374,0,437,0,0,423.201690404886
2027,conv,suv,44.49,7.3,601,21.23,5,19.3122939236929,0,437,0,0,172.802774663745
2027,conv,suv,43.19,6.8,546,19.29,5,21.2545360290306,0,437,0,0,170.69816125993
2027,conv,suv,41.99,7.3,607,21.44,5,19.1231343283582,0,437,0,0,164.803892961348
2027,conv,suv,40.69,6.9,552,19.48,5,21.047227926078,0,437,0,0,187.547526308798
2027,conv,minvan,22.19,7.2,505,21.93,5,18.6958504331965,0,437,0,0,633.934339288286
2027,conv,suv,32.09,6.6,580,23.88,5,17.1691792294807,0,437,0,0,330.178061068353
2027,conv,suv,21.19,8.4,688,29.15,5,14.0651801029159,0,437,0,0,504.182593829209
2027,conv,suv,30.19,6.9,569,24.11,5,17.0053919535462,0,437,0,0,359.382634573575
2027,conv,car,21.445,8.6,458,30.16,5,13.5941644562334,0,437,0,0,403.746412226556
2027,conv,suv,30.695,7.3,553,25.84,5,15.8668730650155,0,437,0,0,538.175500421928
2027,conv,suv,34.39,6.9,492,22.98,5,17.8416013925152,0,437,0,0,276.18299883761
2027,conv,suv,40.99,6.7,443,20.7,5,19.8067632850242,0,437,0,0,251.42779083585
2027,conv,suv,28.7,7.3,559,26.1,5,15.7088122605364,0,437,0,0,619.003599541901
2027,conv,suv,32.395,6.9,497,23.21,5,17.664799655321,0,437,0,0,260.1439881514
2027,conv,suv,38.995,6.9,448,20.9,5,19.6172248803828,0,437,0,0,222.349231208837
2027,conv,suv,28.195,8.7,498,27.91,5,14.6900752418488,0,437,0,0,309.625103793907
2027,conv,suv,32.155,7.1,459,25.73,5,15.9347065682083,0,437,0,0,505.338898787855
2027,conv,suv,26.445,8.5,520,29.13,5,14.0748369378647,0,437,0,0,286.646133344407
2027,conv,suv,30.405,7,473,26.52,5,15.4600301659125,0,437,0,0,489.616896631463
2027,conv,suv,23.995,8.9,516,28.93,5,14.1721396474248,0,437,0,0,310.165095963409
2027,conv,suv,50.22,7,609,18.88,5,21.7161016949153,0,437,0,0,218.625308993771
2027,conv,suv,47.295,7.4,573,17.77,5,23.0725942599887,0,437,0,0,210.841700819405
2027,conv,suv,33.495,7.4,448,20.92,5,19.5984703632887,0,437,0,0,518.94662878017
2027,conv,suv,43.565,6.3,424,19.82,5,20.686175580222,0,437,0,0,316.882327269167
2027,conv,suv,31.495,7.3,467,21.79,5,18.8159706287288,0,437,0,0,511.484626374925
2027,conv,truck,26.615,7.4,575,21.74,5,18.8592456301748,0,437,0,0,551.497532440378
2027,conv,truck,49.99,6.6,595,19.9,5,20.6030150753769,0,437,0,0,228.824803306653
2027,conv,truck,31.56,7,828,19.98,5,20.5205205205205,0,437,0,0,302.490765901589
2027,conv,truck,31.56,7.7,612,20.44,5,20.0587084148728,0,437,0,0,574.65004231383
2027,conv,truck,43.535,6.6,719,17.36,5,23.6175115207373,0,437,0,0,270.780693826668
2027,conv,car,15.18,9.3,501,35.1,5,11.6809116809117,0,437,0,0,354.991115958768
2027,conv,suv,40.545,7.6,442,20.62,5,19.8836081474297,0,437,0,0,201.307856670278
2027,conv,suv,43.295,6.5,414,19.36,5,21.1776859504132,0,437,0,0,229.834450272964
2027,conv,suv,38.595,7.4,483,22.54,5,18.189884649512,0,437,0,0,219.872282078679
2027,conv,car,17.995,9.7,514,36.02,5,11.3825652415325,0,437,0,0,335.058086250517
2027,conv,car,18.46,8.2,458,32.06,5,12.788521522146,0,437,0,0,560.284664515654
2027,conv,car,28.555,7.1,538,26.71,5,15.350056158742,0,437,0,0,324.473834847239
2027,conv,car,31.425,6.9,545,28.7,5,14.2857142857143,0,437,0,0,305.671341596966
2027,conv,car,23.225,8.3,601,31.66,5,12.9500947567909,0,437,0,0,476.475061524843
2027,conv,car,24.76,8.1,606,31.9,5,12.8526645768025,0,437,0,0,451.652883024915
2027,conv,car,32.925,5.5,379,20.6,5,19.9029126213592,0,437,0,0,386.866037826549
2027,conv,car,40.93,6.2,439,20.08,5,20.4183266932271,0,437,0,0,187.188515754732
2027,conv,car,27.525,7.4,582,26.63,5,15.3961697333834,0,437,0,0,257.869041861269
2027,conv,car,30.195,6.8,540,24.67,5,16.6193757600324,0,437,0,0,301.729820951456
2027,conv,van,24.65,8.9,508,27.96,5,14.6638054363376,0,437,0,0,329.13293333622
2027,conv,van,23.125,8.5,513,28.22,5,14.5287030474841,0,437,0,0,424.843724630382
2027,conv,truck,30.56,6.9,704,23.54,5,17.4171622769754,0,437,0,0,339.350861472636
2027,conv,suv,36.97,7,566,22.37,5,18.3281180151989,0,437,0,0,406.639057511531
2027,conv,suv,34.97,7,572,22.59,5,18.149623727313,0,437,0,0,399.987125382728
2027,conv,truck,27.65,7.1,487,20.16,5,20.3373015873016,0,437,0,0,243.268829343715
2027,conv,truck,23.575,8.8,595,24.62,5,16.6531275385865,0,437,0,0,291.014553811763
2027,conv,truck,34.935,7.2,475,19.65,5,20.8651399491094,0,437,0,0,172.825720369848
2027,conv,truck,40.495,7.2,555,18.54,5,22.1143473570658,0,437,0,0,232.228344133009
2027,conv,truck,49.41,6.7,528,17.64,5,23.2426303854875,0,437,0,0,150.392510384202
2027,conv,truck,43.745,7.2,552,18.43,5,22.2463374932176,0,437,0,0,469.651395480032
2027,conv,truck,37.4,8.3,586,19.58,5,20.9397344228805,0,437,0,0,176.407109521612
2027,conv,truck,52.56,6.6,521,17.4,5,23.5632183908046,0,437,0,0,137.703600796046
2027,conv,suv,29.235,7,428,20.66,5,19.8451113262343,0,437,0,0,413.882838288849
2027,conv,suv,29.235,9.4,502,24.21,5,16.935150764147,0,437,0,0,268.266571284501
2027,conv,suv,27.485,7,432,20.86,5,19.6548418024928,0,437,0,0,208.564452562239
2027,conv,suv,27.485,9.4,507,24.45,5,16.7689161554192,0,437,0,0,330.642926082367
2027,conv,suv,47.33,7.2,555,18.54,5,22.1143473570658,0,437,0,0,142.299322843361
2027,conv,suv,66.375,6.7,623,17.47,5,23.468803663423,0,437,0,0,126.286810759675
2027,conv,suv,50.03,7.2,662,18.56,5,22.0905172413793,0,437,0,0,177.837461640791
2027,conv,suv,66.675,6.6,521,17.4,5,23.5632183908046,0,437,0,0,161.0529112686
2027,conv,suv,50.33,7.2,549,18.36,5,22.3311546840959,0,437,0,0,149.334263782793
2027,conv,suv,69.375,6.7,617,17.29,5,23.7131289762869,0,437,0,0,140.338402606041
2027,conv,suv,53.03,7.2,656,18.37,5,22.3189983669026,0,437,0,0,188.768148676586
2027,conv,car,30.86,6.8,523,26.43,5,15.5126749905411,0,437,0,0,562.632250797974
2027,conv,car,22.105,8,568,28.69,5,14.2906936214709,0,437,0,0,870.174115954386
2027,conv,car,18.29,8.7,502,33.04,5,12.409200968523,0,437,0,0,733.907016536272
2027,conv,car,23.91,7.1,444,29.23,5,14.0266849127609,0,437,0,0,582.408668951612
2027,conv,suv,28.18,7.3,674,31.68,5,12.9419191919192,0,437,0,0,616.049008673752
2027,conv,suv,32.02,6.9,528,24.8,5,16.5322580645161,0,437,0,0,431.899817129452
2027,conv,suv,36.12,7.1,501,23.55,5,17.4097664543524,0,437,0,0,298.96784358202
2027,conv,suv,26.31,8.2,495,28.08,5,14.6011396011396,0,437,0,0,931.332102446416
2027,conv,suv,27.55,8.3,479,27.18,5,15.0846210448859,0,437,0,0,962.925774412712
2027,conv,car,18.225,8.8,408,33.43,5,12.2644331438827,0,437,0,0,416.689192780047
2027,conv,minvan,33.105,7.8,578,23.93,5,17.1333054743,0,437,0,0,928.939907728332
2027,conv,suv,32.95,7.7,572,23.68,5,17.3141891891892,0,437,0,0,321.794558234428
2027,conv,suv,34.55,7.9,547,22.65,5,18.1015452538631,0,437,0,0,486.360243187373
2027,conv,car,15.805,8.4,455,34.67,5,11.8257859821171,0,437,0,0,400.354440830462
2027,conv,car,34.895,6.8,521,24.45,5,16.7689161554192,0,437,0,0,238.145204213984
2027,conv,car,22.41,7.8,472,31.08,5,13.1917631917632,0,437,0,0,383.504493144482
2027,conv,car,18.06,8.6,487,33.04,5,12.409200968523,0,437,0,0,563.60825768245
2027,conv,car,22.41,7.8,459,30.22,5,13.567174056916,0,437,0,0,444.68885854293
2027,conv,car,62.45,5.8,446,19.1,5,21.4659685863874,0,437,0,0,110.754804413359
2027,conv,car,41.45,6.9,498,21.32,5,19.2307692307692,0,437,0,0,160.459020674332
2027,conv,car,38.95,6.8,529,22.62,5,18.1255526083112,0,437,0,0,236.774668630366
2027,conv,car,52.45,5.8,453,19.39,5,21.1449200618876,0,437,0,0,143.031401317739
2027,conv,suv,25.825,8.3,512,25.57,5,16.0344153304654,0,437,0,0,286.71541274343
2027,conv,suv,33.875,6.9,467,23.3,5,17.5965665236051,0,437,0,0,219.808848965573
2027,conv,suv,25.825,8.4,507,25.31,5,16.1991307783485,0,437,0,0,277.708703651809
2027,conv,car,21.96,7.9,629,29.52,5,13.8888888888889,0,437,0,0,666.509059986606
2027,conv,car,29.385,6.9,565,26.53,5,15.4542027892951,0,437,0,0,442.981592727859
2027,conv,car,24.085,8,654,30.73,5,13.3420110641067,0,437,0,0,352.54107549379
2027,conv,suv,27.175,8.3,469,26.62,5,15.4019534184823,0,437,0,0,240.38675097045
2027,conv,suv,22.375,8.5,498,28.29,5,14.4927536231884,0,437,0,0,571.668612542343
2027,conv,suv,23.875,8.5,493,28.01,5,14.637629418065,0,437,0,0,506.970307463083
2027,conv,car,23.31,6.9,461,30.36,5,13.5046113306983,0,437,0,0,280.916997028392
2027,conv,car,38.055,6.5,550,23.91,5,17.1476369719783,0,437,0,0,198.225049200004
2027,conv,car,39.855,6.3,520,22.61,5,18.1335692171606,0,437,0,0,185.602516241937
2027,conv,car,40.905,6.7,554,24.05,5,17.047817047817,0,437,0,0,193.077709243225
2027,conv,car,42.705,6.1,541,23.5,5,17.4468085106383,0,437,0,0,204.572476265704
2027,conv,car,63.755,5.5,493,21.42,5,19.140989729225,0,437,0,0,117.889549747068
2027,conv,car,50.755,6.8,536,23.3,5,17.5965665236051,0,437,0,0,108.129672238808
2027,conv,car,52.905,6.4,498,21.62,5,18.9639222941721,0,437,0,0,109.274605700828
2027,conv,car,35.995,6.8,522,22.67,5,18.0855756506396,0,437,0,0,181.687228500964
2027,conv,car,37.395,6.3,500,21.71,5,18.885306310456,0,437,0,0,194.708139357825
2027,conv,suv,43.395,7.5,517,23.02,5,17.8105994787142,0,437,0,0,213.780942358426
2027,conv,suv,44.795,7.5,522,23.25,5,17.6344086021505,0,437,0,0,198.111679407313
2027,conv,suv,48.295,6.7,556,20.29,5,20.2069985214391,0,437,0,0,140.623451406152
2027,conv,suv,46.845,6.8,589,21.5,5,19.0697674418605,0,437,0,0,149.564063334162
2027,conv,suv,63.545,6.8,545,18.2,5,22.5274725274725,0,437,0,0,122.708414988278
