year,fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,int_volume,total_sales
2029,conv,suv,32.1275480590371,7.5,524.728661860867,24.2157417514484,5,16.9311520809834,0,437,0,0,173,60968.4094524462
2029,conv,truck,32.1161467350738,7.2,555,20.1650015923016,5,20.332290804491,0,437,0,0,142,10317.6015295051
2029,conv,van,23.3780050773982,8.72657992929231,504.795695881105,28.776894966602,5,14.2478095138805,0,437,0,0,287.315876961935,1491.92619626632
2029,ev,car,29.808,4.2,353,153.895,604,3.2,77.3,196.65,7500,0,114,31323.7877744597
2029,ev,minvan,36.9284742459809,6.24893191510395,278.54865720082,86.1133611736625,825.232605155141,5.62422529382403,105.57978770099,196.65,7500,0,214.521147161591,2075.93561265133
2029,ev,suv,39.6030075203084,4.44773354976702,335,129.31545548563,766,3.8,98,196.65,7500,0,160,81902.2453969732
2029,ev,truck,42.1823339303704,6.3749991989694,261.92857371723,73.6199292145417,937,6.65357131413849,119.9,196.65,7500,0,128,932.62122273621
2029,fuelcell,car,24.7736288773145,8.3199242699416,438.397497852293,72.3891343100708,5,7.48320015335111,1.8,196.65,0,6,112,3014.687420988
2029,fuelcell,minvan,37.4987223582551,10.4637780155051,464.275560310103,59.1976568802249,5,9.16377801550513,1.9,196.65,0,6,235.07582709299,759.179813252174
2029,fuelcell,suv,34.4213703153205,8.59452901349803,470.166814675339,61.7310268214928,5,8.73509939739808,1.8,196.65,0,6,165.435983536174,4410.56691453006
2029,fuelcell,truck,48.192,8.2,473,41.62,5,13,1.8,196.65,0,6,113,180.096067999882
2029,hybrid,car,29.2953354212707,8.53106411189679,795.938318956501,52.88,5,7.75271294640432,1.3,437,0,1.5,112.199012857624,5211.09362306479
2029,hybrid,suv,44.7389056347499,8.03098724776327,794.587208541791,43.4984451781332,5,9.42809856483589,1.53046786513618,437,0,1.5,173.842340754399,1690.38331399434
2029,hybrid,truck,28.708,10.4,667,50.96,5,8.04552590266876,1.3,437,0,1.5,131,150.776791882421
2029,phev,car,29.6434154989791,7.36319905380186,789.600066467786,47.8578290500723,315,4.73991250892944,17.3,275.31,7500,7.5,115,1710.35477108137
2029,phev,minvan,31.9199529102687,8.4,806.919302200027,41.2502885683889,315,5.71196152421481,17.3,275.31,7500,7.5,230.295449913051,1959.57334014183
2029,phev,suv,28.012,6.4,761.633037425991,38.0786661018742,315,5.3,17.3,275.31,7500,7.5,165,34173.9174292214
2029,phev,truck,31.987,7.6,829,37.1,315,6.5,17.3,275.31,7500,7.5,126,657.096457744507
2030,cng,car,60.89466285098,8.9867222050462,385.817297644359,31.1758710178304,5,5.00243603140855,0,437,0,0,106,223.147493606171
2030,conv,car,18.9710954905681,7.6,653.970933744192,31.49,5,13.0200063512226,0,437,0,0,117,61058.4234076929
2030,conv,minvan,30.1914128814623,7.37643512226518,527.228107612011,23.0868995275917,5,17.7590557811477,0,437,0,0,228.430700142743,4776.80006304653
2030,conv,suv,32.0027611346154,7.5,524.735435431305,24.6834496447015,5,16.6103225117889,0,437,0,0,173,53174.9268682429
2030,conv,truck,32.107434820293,7.34000267387221,552.932387717058,20.5638945476551,5,19.9378833020709,0,437,0,0,130.703572298506,7986.48951649272
2030,conv,van,23.6819081843997,8.57920092343319,506.145810221838,28.9971051686829,5,14.1396094670682,0,437,0,0,290.372776453431,1179.96911220694
2030,ev,car,29.197,4.17895526007189,353,153.895,604,3.2,77.3,196.65,7500,0,114,50371.3255147758
2030,ev,minvan,36.1007695242194,6.24628022190226,278.669456557786,86.1132796160831,825.810085007952,5.62423308346866,105.653740478059,196.65,7500,0,214.518420785968,2123.24504404656
2030,ev,suv,39.3775821702118,4.42922958614783,335,129.386986905799,766,3.8,98,196.65,7500,0,160,91386.6056001355
2030,ev,truck,37.3343084673385,5.76356678058651,265.046498291202,74.4960660198279,937,6.54663479778878,119.9,196.65,7500,0,123.730783823103,1780.94309339437
2030,fuelcell,car,24.5274866362417,8.29056350330546,438.381792273225,72.6011570616264,5,6.91330099079472,1.8,196.65,0,6,112,3320.35583825093
2030,fuelcell,minvan,37.1411899010544,10.4626930692057,464.253861384114,59.63115396102,5,8.42985643555498,1.9,196.65,0,6,235.104306933351,855.62222180967
2030,fuelcell,suv,33.9748193345675,8.61743086179408,470.183751986893,62.1947547196568,5,8.0309126843665,1.8,196.65,0,6,165.431987538034,4985.34901936659
2030,fuelcell,truck,47.727,8.2,473,41.93,5,11.9,1.8,196.65,0,6,113,196.339752248755
2030,hybrid,car,28.1768833012907,8.46140896257782,794.298425385881,52.9939197534678,5,7.73674079437814,1.4,437,0,1.5,112.546469537988,4212.27651013125
